1540929285 29550 7373 1559 0 0
1540936094 29550 7373 1559 0 12211
1541016942 29550 7373 1559 0 12211
1541371713 29700 7373 1559 0 12211
1541372412 29712 7373 1559 0 12211
1541372496 29712 7373 1559 0 12211
1541373158 29717 7373 1559 0 12211
1541374518 29742 7373 1559 0 12211
1541374585 29742 7373 1559 0 12211
1541399642 29848 7373 1559 0 12211
1541401476 29863 7373 1559 0 12211
1541401743 29865 7373 1559 0 12211
1541401941 29865 7373 1559 0 12211
1541556577 29868 7373 1559 0 12211
1541603922 29868 7373 1559 1 12211
1541604650 29868 7373 1559 1 12211
1541787866 30129 7373 1559 1 12211
1541788183 30164 7373 1559 1 12211
1543951222 30164 7381 1559 1 12211
1543952447 30164 7385 1559 1 12211
1543953960 30164 7411 1559 1 12211
1543954114 30164 7420 1559 1 12211
1543956175 30169 7420 1559 1 12211
1543956947 30169 7420 1559 1 12211
1547827574 30179 7420 1559 1 12211
1550871598 30182 7420 1559 1 12211
1551038000 30183 7420 1559 1 12211
1553367836 30184 7420 1559 1 12211
1553539850 30184 7420 1559 1 12211
1553540330 30186 7420 1559 1 12211
1553540395 30187 7420 1559 1 12211
1553542425 30244 7420 1559 1 12211
1554340695 30245 7420 1559 1 12211
1554341227 30250 7420 1559 1 12211
1557887326 30251 7420 1559 1 12211
1557931044 30252 7420 1559 1 12211
1557931390 30262 7420 1559 1 12211
1557931606 30264 7420 1559 1 12211
1557932178 30272 7420 1559 1 12211
